Date,Restaurant_ID,Restaurant_Name,Product_ID,Product,Category,Opening_Stock,Units_Received,Customer_Demand,Units_Sold,Lost_Sales,Waste_Units,Closing_Stock,Supplier_Lead_Time_Days,Unit_Cost_EUR,Selling_Price_EUR,Revenue_EUR,Temperature_C,Day_of_Week,Is_Weekend,Promotion,Safety_Stock,Recommended_Order,Autonomous_Decision,Waste_Cost_EUR,ESG_Waste_Rate_Pct,Service_Level_Pct
2026-04-29,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,92,0,31,31,0,1,60,3,2.8,6.5,201.5,17.5,Wednesday,0,0,8,9,Auto-Order,2.8,3.12,100.0
2026-04-29,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,163,0,56,56,0,5,102,2,0.7,2.5,140.0,17.5,Wednesday,0,0,14,5,Auto-Order,3.5,8.2,100.0
2026-04-29,REST002,Urban Spoon Bistro,P007,Bread,Bakery,35,100,45,45,0,7,83,1,1.2,3.0,135.0,17.5,Wednesday,0,0,12,0,No Action,8.4,13.46,100.0
2026-04-29,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,66,0,24,24,0,2,40,2,6.5,14.5,348.0,17.5,Wednesday,0,0,6,4,Auto-Order,13.0,7.69,100.0
2026-04-29,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,85,0,27,27,0,5,53,2,1.5,4.2,113.4,17.5,Wednesday,0,0,7,0,No Action,7.5,15.62,100.0
2026-04-29,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,212,0,50,50,0,1,161,4,0.9,3.0,150.0,17.5,Wednesday,0,0,14,0,No Action,0.9,1.96,100.0
2026-04-30,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,131,0,46,46,0,4,81,3,4.2,9.5,437.0,17.9,Thursday,0,0,12,22,Auto-Order,16.8,8.0,100.0
2026-04-30,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,176,0,80,80,0,7,89,2,1.1,3.2,256.0,17.9,Thursday,0,1,16,26,Auto-Order,7.7,8.05,100.0
2026-04-30,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,277,0,72,72,0,2,203,4,0.8,2.8,201.6,17.9,Thursday,0,0,18,0,No Action,1.6,2.7,100.0
2026-04-30,REST002,Urban Spoon Bistro,P004,Milk,Dairy,121,0,46,46,0,5,70,2,1.0,2.4,110.4,17.9,Thursday,0,1,10,7,Auto-Order,5.0,9.8,100.0
2026-04-30,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,60,99,31,31,0,5,123,3,2.8,6.5,201.5,17.9,Thursday,0,0,8,0,No Action,14.0,13.89,100.0
2026-04-30,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,102,132,57,57,0,8,169,2,0.7,2.5,142.5,17.9,Thursday,0,0,14,0,No Action,5.6,12.31,100.0
2026-04-30,REST002,Urban Spoon Bistro,P007,Bread,Bakery,83,0,45,45,0,5,33,1,1.2,3.0,135.0,17.9,Thursday,0,0,12,39,Auto-Order,6.0,10.0,100.0
2026-04-30,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,40,52,22,22,0,4,66,2,6.5,14.5,319.0,17.9,Thursday,0,0,6,0,No Action,26.0,15.38,100.0
2026-04-30,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,53,59,33,33,0,4,75,2,1.5,4.2,138.6,17.9,Thursday,0,0,7,0,No Action,6.0,10.81,100.0
2026-04-30,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,161,164,52,52,0,2,271,4,0.9,3.0,156.0,17.9,Thursday,0,0,14,0,No Action,1.8,3.7,100.0
2026-05-01,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,81,161,44,44,0,7,191,3,4.2,9.5,418.0,14.7,Friday,0,0,12,0,No Action,29.4,13.73,100.0
2026-05-01,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,89,165,61,61,0,12,181,2,1.1,3.2,195.2,14.7,Friday,0,0,16,0,No Action,13.2,16.44,100.0
2026-05-01,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,203,228,65,65,0,2,364,4,0.8,2.8,182.0,14.7,Friday,0,0,18,0,No Action,1.6,2.99,100.0
2026-05-01,REST002,Urban Spoon Bistro,P004,Milk,Dairy,70,94,39,39,0,6,119,2,1.0,2.4,93.6,14.7,Friday,0,0,10,0,No Action,6.0,13.33,100.0
2026-05-01,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,123,0,26,26,0,5,92,3,2.8,6.5,169.0,14.7,Friday,0,0,8,0,No Action,14.0,16.13,100.0
2026-05-01,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,169,0,54,54,0,8,107,2,0.7,2.5,135.0,14.7,Friday,0,0,14,14,Auto-Order,5.6,12.9,100.0
2026-05-01,REST002,Urban Spoon Bistro,P007,Bread,Bakery,33,101,45,45,0,8,81,1,1.2,3.0,135.0,14.7,Friday,0,0,12,0,No Action,9.6,15.09,100.0
2026-05-01,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,66,0,24,24,0,4,38,2,6.5,14.5,348.0,14.7,Friday,0,0,6,13,Auto-Order,26.0,14.29,100.0
2026-05-01,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,75,0,31,31,0,4,40,2,1.5,4.2,130.2,14.7,Friday,0,0,7,21,Auto-Order,6.0,11.43,100.0
2026-05-01,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,271,0,54,54,0,4,213,4,0.9,3.0,162.0,14.7,Friday,0,0,14,0,No Action,3.6,6.9,100.0
2026-05-02,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,191,0,54,54,0,5,132,3,4.2,9.5,513.0,20.5,Saturday,1,0,12,0,No Action,21.0,8.47,100.0
2026-05-02,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,181,0,74,74,0,10,97,2,1.1,3.2,236.8,20.5,Saturday,1,0,16,34,Auto-Order,11.0,11.9,100.0
2026-05-02,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,364,0,74,74,0,3,287,4,0.8,2.8,207.2,20.5,Saturday,1,0,18,0,No Action,2.4,3.9,100.0
2026-05-02,REST002,Urban Spoon Bistro,P004,Milk,Dairy,119,0,43,43,0,4,72,2,1.0,2.4,103.2,20.5,Saturday,1,0,10,16,Auto-Order,4.0,8.51,100.0
2026-05-02,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,92,0,38,38,0,2,52,3,2.8,6.5,247.0,20.5,Saturday,1,0,8,26,Auto-Order,5.6,5.0,100.0
2026-05-02,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,107,126,69,69,0,9,155,2,0.7,2.5,172.5,20.5,Saturday,1,0,14,0,No Action,6.3,11.54,100.0
2026-05-02,REST002,Urban Spoon Bistro,P007,Bread,Bakery,81,0,53,53,0,5,23,1,1.2,3.0,159.0,20.5,Saturday,1,0,12,58,Manager Review,6.0,8.62,100.0
2026-05-02,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,38,63,33,33,0,4,64,2,6.5,14.5,478.5,20.5,Saturday,1,0,6,0,No Action,26.0,10.81,100.0
2026-05-02,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,40,83,37,37,0,6,80,2,1.5,4.2,155.4,20.5,Saturday,1,0,7,0,No Action,9.0,13.95,100.0
2026-05-02,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,213,0,62,62,0,2,149,4,0.9,3.0,186.0,20.5,Saturday,1,0,14,0,No Action,1.8,3.12,100.0
2026-05-03,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,132,0,51,51,0,4,77,3,4.2,9.5,484.5,15.0,Sunday,1,0,12,26,Auto-Order,16.8,7.27,100.0
2026-05-03,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,97,156,70,70,0,13,170,2,1.1,3.2,224.0,15.0,Sunday,1,0,16,0,No Action,14.3,15.66,100.0
2026-05-03,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,287,0,87,87,0,3,197,4,0.8,2.8,243.6,15.0,Sunday,1,0,18,0,No Action,2.4,3.33,100.0
2026-05-03,REST002,Urban Spoon Bistro,P004,Milk,Dairy,72,95,49,49,0,6,112,2,1.0,2.4,117.6,15.0,Sunday,1,0,10,0,No Action,6.0,10.91,100.0
2026-05-03,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,52,110,34,34,0,5,123,3,2.8,6.5,221.0,15.0,Sunday,1,0,8,0,No Action,14.0,12.82,100.0
2026-05-03,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,155,0,65,65,0,6,84,2,0.7,2.5,162.5,15.0,Sunday,1,0,14,23,Auto-Order,4.2,8.45,100.0
2026-05-03,REST002,Urban Spoon Bistro,P007,Bread,Bakery,23,113,54,54,0,7,75,1,1.2,3.0,162.0,15.0,Sunday,1,0,12,0,No Action,8.4,11.48,100.0
2026-05-03,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,64,0,27,27,0,3,34,2,6.5,14.5,391.5,15.0,Sunday,1,0,6,10,Auto-Order,19.5,10.0,100.0
2026-05-03,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,80,0,34,34,0,3,43,2,1.5,4.2,142.8,15.0,Sunday,1,0,7,10,Auto-Order,4.5,8.11,100.0
2026-05-03,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,149,175,60,60,0,3,261,4,0.9,3.0,180.0,15.0,Sunday,1,0,14,0,No Action,2.7,4.76,100.0
2026-05-04,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,77,167,47,47,0,10,187,3,4.2,9.5,446.5,16.0,Monday,0,0,12,0,No Action,42.0,17.54,100.0
2026-05-04,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,170,0,64,64,0,9,97,2,1.1,3.2,204.8,16.0,Monday,0,0,16,18,Auto-Order,9.9,12.33,100.0
2026-05-04,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,197,238,86,86,0,3,346,4,0.8,2.8,240.8,16.0,Monday,0,1,18,0,No Action,2.4,3.37,100.0
2026-05-04,REST002,Urban Spoon Bistro,P004,Milk,Dairy,112,0,44,44,0,4,64,2,1.0,2.4,105.6,16.0,Monday,0,0,10,13,Auto-Order,4.0,8.33,100.0
2026-05-04,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,123,0,29,29,0,4,90,3,2.8,6.5,188.5,16.0,Monday,0,0,8,0,No Action,11.2,12.12,100.0
2026-05-04,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,84,145,56,56,0,8,165,2,0.7,2.5,140.0,16.0,Monday,0,0,14,0,No Action,5.6,12.5,100.0
2026-05-04,REST002,Urban Spoon Bistro,P007,Bread,Bakery,75,0,41,41,0,6,28,1,1.2,3.0,123.0,16.0,Monday,0,0,12,44,Auto-Order,7.2,12.77,100.0
2026-05-04,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,34,61,26,26,0,4,65,2,6.5,14.5,377.0,16.0,Monday,0,0,6,0,No Action,26.0,13.33,100.0
2026-05-04,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,43,69,26,26,0,6,80,2,1.5,4.2,109.2,16.0,Monday,0,0,7,0,No Action,9.0,18.75,100.0
2026-05-04,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,261,0,66,66,0,2,193,4,0.9,3.0,198.0,16.0,Monday,0,1,14,0,No Action,1.8,2.94,100.0
2026-05-05,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,187,0,58,58,0,7,122,3,4.2,9.5,551.0,16.4,Tuesday,0,1,12,0,No Action,29.4,10.77,100.0
2026-05-05,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,97,149,61,61,0,12,173,2,1.1,3.2,195.2,16.4,Tuesday,0,0,16,0,No Action,13.2,16.44,100.0
2026-05-05,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,346,0,76,76,0,2,268,4,0.8,2.8,212.8,16.4,Tuesday,0,0,18,0,No Action,1.6,2.56,100.0
2026-05-05,REST002,Urban Spoon Bistro,P004,Milk,Dairy,64,106,42,42,0,5,123,2,1.0,2.4,100.8,16.4,Tuesday,0,0,10,0,No Action,5.0,10.64,100.0
2026-05-05,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,90,0,40,40,0,3,47,3,2.8,6.5,260.0,16.4,Tuesday,0,1,8,22,Auto-Order,8.4,6.98,100.0
2026-05-05,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,165,0,54,54,0,6,105,2,0.7,2.5,135.0,16.4,Tuesday,0,0,14,2,Auto-Order,4.2,10.0,100.0
2026-05-05,REST002,Urban Spoon Bistro,P007,Bread,Bakery,28,117,44,44,0,7,94,1,1.2,3.0,132.0,16.4,Tuesday,0,0,12,0,No Action,8.4,13.73,100.0
2026-05-05,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,65,0,20,20,0,2,43,2,6.5,14.5,290.0,16.4,Tuesday,0,0,6,1,Auto-Order,13.0,9.09,100.0
2026-05-05,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,80,15,26,26,0,3,66,2,1.5,4.2,109.2,16.4,Tuesday,0,0,7,0,No Action,4.5,10.34,100.0
2026-05-05,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,193,0,50,50,0,2,141,4,0.9,3.0,150.0,16.4,Tuesday,0,0,14,0,No Action,1.8,3.85,100.0
2026-05-06,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,122,125,43,43,0,9,195,3,4.2,9.5,408.5,19.1,Wednesday,0,0,12,0,No Action,37.8,17.31,100.0
2026-05-06,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,173,0,73,73,0,8,92,2,1.1,3.2,233.6,19.1,Wednesday,0,0,16,23,Auto-Order,8.8,9.88,100.0
2026-05-06,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,268,0,99,99,0,3,166,4,0.8,2.8,277.2,19.1,Wednesday,0,1,18,0,No Action,2.4,2.94,100.0
2026-05-06,REST002,Urban Spoon Bistro,P004,Milk,Dairy,123,0,39,39,0,4,80,2,1.0,2.4,93.6,19.1,Wednesday,0,0,10,0,No Action,4.0,9.3,100.0
2026-05-06,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,47,110,41,41,0,5,111,3,2.8,6.5,266.5,19.1,Wednesday,0,1,8,0,No Action,14.0,10.87,100.0
2026-05-06,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,105,127,65,65,0,9,158,2,0.7,2.5,162.5,19.1,Wednesday,0,0,14,0,No Action,6.3,12.16,100.0
2026-05-06,REST002,Urban Spoon Bistro,P007,Bread,Bakery,94,0,53,53,0,6,35,1,1.2,3.0,159.0,19.1,Wednesday,0,0,12,37,Auto-Order,7.2,10.17,100.0
2026-05-06,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,43,52,29,29,0,4,62,2,6.5,14.5,420.5,19.1,Wednesday,0,1,6,0,No Action,26.0,12.12,100.0
2026-05-06,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,66,0,32,32,0,2,32,2,1.5,4.2,134.4,19.1,Wednesday,0,0,7,21,Auto-Order,3.0,5.88,100.0
2026-05-06,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,141,180,50,50,0,5,266,4,0.9,3.0,150.0,19.1,Wednesday,0,0,14,0,No Action,4.5,9.09,100.0
2026-05-07,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,195,0,48,48,0,6,141,3,4.2,9.5,456.0,20.7,Thursday,0,0,12,0,No Action,25.2,11.11,100.0
2026-05-07,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,92,153,62,62,0,12,171,2,1.1,3.2,198.4,20.7,Thursday,0,0,16,0,No Action,13.2,16.22,100.0
2026-05-07,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,166,273,61,61,0,4,374,4,0.8,2.8,170.8,20.7,Thursday,0,0,18,0,No Action,3.2,6.15,100.0
2026-05-07,REST002,Urban Spoon Bistro,P004,Milk,Dairy,80,83,37,37,0,6,120,2,1.0,2.4,88.8,20.7,Thursday,0,0,10,0,No Action,6.0,13.95,100.0
2026-05-07,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,111,0,30,30,0,2,79,3,2.8,6.5,195.0,20.7,Thursday,0,0,8,0,No Action,5.6,6.25,100.0
2026-05-07,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,158,0,63,63,0,6,89,2,0.7,2.5,157.5,20.7,Thursday,0,0,14,18,Auto-Order,4.2,8.7,100.0
2026-05-07,REST002,Urban Spoon Bistro,P007,Bread,Bakery,35,103,47,47,0,6,85,1,1.2,3.0,141.0,20.7,Thursday,0,0,12,0,No Action,7.2,11.32,100.0
2026-05-07,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,62,0,22,22,0,4,36,2,6.5,14.5,319.0,20.7,Thursday,0,0,6,8,Auto-Order,26.0,15.38,100.0
2026-05-07,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,32,90,29,29,0,5,88,2,1.5,4.2,121.8,20.7,Thursday,0,0,7,0,No Action,7.5,14.71,100.0
2026-05-07,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,266,0,56,56,0,2,208,4,0.9,3.0,168.0,20.7,Thursday,0,0,14,0,No Action,1.8,3.45,100.0
2026-05-08,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,141,0,44,44,0,5,92,3,4.2,9.5,418.0,17.3,Friday,0,0,12,26,Auto-Order,21.0,10.2,100.0
2026-05-08,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,171,33,66,66,0,10,128,2,1.1,3.2,211.2,17.3,Friday,0,0,16,3,Auto-Order,11.0,13.16,100.0
2026-05-08,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,374,0,67,67,0,2,305,4,0.8,2.8,187.6,17.3,Friday,0,0,18,0,No Action,1.6,2.9,100.0
2026-05-08,REST002,Urban Spoon Bistro,P004,Milk,Dairy,120,0,39,39,0,4,77,2,1.0,2.4,93.6,17.3,Friday,0,0,10,11,Auto-Order,4.0,9.3,100.0
2026-05-08,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,79,86,33,33,0,4,128,3,2.8,6.5,214.5,17.3,Friday,0,0,8,0,No Action,11.2,10.81,100.0
2026-05-08,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,89,141,61,61,0,8,161,2,0.7,2.5,152.5,17.3,Friday,0,0,14,0,No Action,5.6,11.59,100.0
2026-05-08,REST002,Urban Spoon Bistro,P007,Bread,Bakery,85,0,46,46,0,5,34,1,1.2,3.0,138.0,17.3,Friday,0,0,12,47,Auto-Order,6.0,9.8,100.0
2026-05-08,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,36,67,29,29,0,3,71,2,6.5,14.5,420.5,17.3,Friday,0,1,6,0,No Action,19.5,9.38,100.0
2026-05-08,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,88,0,26,26,0,5,57,2,1.5,4.2,109.2,17.3,Friday,0,0,7,4,Auto-Order,7.5,16.13,100.0
2026-05-08,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,208,0,54,54,0,3,151,4,0.9,3.0,162.0,17.3,Friday,0,0,14,0,No Action,2.7,5.26,100.0
2026-05-09,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,92,149,54,54,0,6,181,3,4.2,9.5,513.0,16.6,Saturday,1,0,12,0,No Action,25.2,10.0,100.0
2026-05-09,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,128,0,63,63,0,5,60,2,1.1,3.2,201.6,16.6,Saturday,1,0,16,71,Manager Review,5.5,7.35,100.0
2026-05-09,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,305,0,95,95,0,3,207,4,0.8,2.8,266.0,16.6,Saturday,1,1,18,0,No Action,2.4,3.06,100.0
2026-05-09,REST002,Urban Spoon Bistro,P004,Milk,Dairy,77,90,51,51,0,5,111,2,1.0,2.4,122.4,16.6,Saturday,1,0,10,0,No Action,5.0,8.93,100.0
2026-05-09,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,128,0,40,40,0,5,83,3,2.8,6.5,260.0,16.6,Saturday,1,0,8,0,No Action,14.0,11.11,100.0
2026-05-09,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,161,0,62,62,0,6,93,2,0.7,2.5,155.0,16.6,Saturday,1,0,14,28,Auto-Order,4.2,8.82,100.0
2026-05-09,REST002,Urban Spoon Bistro,P007,Bread,Bakery,34,104,49,49,0,6,83,1,1.2,3.0,147.0,16.6,Saturday,1,0,12,0,No Action,7.2,10.91,100.0
2026-05-09,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,71,0,25,25,0,4,42,2,6.5,14.5,362.5,16.6,Saturday,1,0,6,9,Auto-Order,26.0,13.79,100.0
2026-05-09,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,57,56,31,31,0,6,76,2,1.5,4.2,130.2,16.6,Saturday,1,0,7,0,No Action,9.0,16.22,100.0
2026-05-09,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,151,175,58,58,0,2,266,4,0.9,3.0,174.0,16.6,Saturday,1,0,14,0,No Action,1.8,3.33,100.0
2026-05-10,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,181,0,48,48,0,7,126,3,4.2,9.5,456.0,21.2,Sunday,1,0,12,0,No Action,29.4,12.73,100.0
2026-05-10,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,60,189,71,71,0,13,165,2,1.1,3.2,227.2,21.2,Sunday,1,0,16,0,No Action,14.3,15.48,100.0
2026-05-10,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,207,232,76,76,0,5,358,4,0.8,2.8,212.8,21.2,Sunday,1,0,18,0,No Action,4.0,6.17,100.0
2026-05-10,REST002,Urban Spoon Bistro,P004,Milk,Dairy,111,0,44,44,0,4,63,2,1.0,2.4,105.6,21.2,Sunday,1,0,10,14,Auto-Order,4.0,8.33,100.0
2026-05-10,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,83,80,32,32,0,6,125,3,2.8,6.5,208.0,21.2,Sunday,1,0,8,0,No Action,16.8,15.79,100.0
2026-05-10,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,93,144,89,89,0,8,140,2,0.7,2.5,222.5,21.2,Sunday,1,1,14,0,No Action,5.6,8.25,100.0
2026-05-10,REST002,Urban Spoon Bistro,P007,Bread,Bakery,83,0,50,50,0,3,30,1,1.2,3.0,150.0,21.2,Sunday,1,0,12,42,Auto-Order,3.6,5.66,100.0
2026-05-10,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,42,61,28,28,0,4,71,2,6.5,14.5,406.0,21.2,Sunday,1,0,6,0,No Action,26.0,12.5,100.0
2026-05-10,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,76,0,36,36,0,2,38,2,1.5,4.2,151.2,21.2,Sunday,1,0,7,15,Auto-Order,3.0,5.26,100.0
2026-05-10,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,266,0,58,58,0,2,206,4,0.9,3.0,174.0,21.2,Sunday,1,0,14,0,No Action,1.8,3.33,100.0
2026-05-11,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,126,117,51,51,0,9,183,3,4.2,9.5,484.5,13.4,Monday,0,0,12,0,No Action,37.8,15.0,100.0
2026-05-11,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,165,0,78,78,0,7,80,2,1.1,3.2,249.6,13.4,Monday,0,1,16,35,Auto-Order,7.7,8.24,100.0
2026-05-11,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,358,0,81,81,0,2,275,4,0.8,2.8,226.8,13.4,Monday,0,1,18,0,No Action,1.6,2.41,100.0
2026-05-11,REST002,Urban Spoon Bistro,P004,Milk,Dairy,63,104,50,50,0,5,112,2,1.0,2.4,120.0,13.4,Monday,0,1,10,0,No Action,5.0,9.09,100.0
2026-05-11,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,125,0,31,31,0,3,91,3,2.8,6.5,201.5,13.4,Monday,0,0,8,0,No Action,8.4,8.82,100.0
2026-05-11,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,140,0,53,53,0,5,82,2,0.7,2.5,132.5,13.4,Monday,0,0,14,25,Auto-Order,3.5,8.62,100.0
2026-05-11,REST002,Urban Spoon Bistro,P007,Bread,Bakery,30,115,46,46,0,7,92,1,1.2,3.0,138.0,13.4,Monday,0,0,12,0,No Action,8.4,13.21,100.0
2026-05-11,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,71,0,28,28,0,3,40,2,6.5,14.5,406.0,13.4,Monday,0,1,6,4,Auto-Order,19.5,9.68,100.0
2026-05-11,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,38,74,31,31,0,5,76,2,1.5,4.2,130.2,13.4,Monday,0,0,7,0,No Action,7.5,13.89,100.0
2026-05-11,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,206,0,52,52,0,1,153,4,0.9,3.0,156.0,13.4,Monday,0,0,14,0,No Action,0.9,1.89,100.0
2026-05-12,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,183,0,44,44,0,7,132,3,4.2,9.5,418.0,19.2,Tuesday,0,0,12,0,No Action,29.4,13.73,100.0
2026-05-12,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,80,171,63,63,0,12,176,2,1.1,3.2,201.6,19.2,Tuesday,0,0,16,0,No Action,13.2,16.0,100.0
2026-05-12,REST002,Urban Spoon Bistro,P003,Rice,Dry Goods,275,0,70,70,0,2,203,4,0.8,2.8,196.0,19.2,Tuesday,0,0,18,0,No Action,1.6,2.78,100.0
2026-05-12,REST002,Urban Spoon Bistro,P004,Milk,Dairy,112,0,40,40,0,3,69,2,1.0,2.4,96.0,19.2,Tuesday,0,0,10,8,Auto-Order,3.0,6.98,100.0
2026-05-12,REST002,Urban Spoon Bistro,P005,Cheese,Dairy,91,16,30,30,0,2,75,3,2.8,6.5,195.0,19.2,Tuesday,0,0,8,0,No Action,5.6,6.25,100.0
2026-05-12,REST002,Urban Spoon Bistro,P006,Potatoes,Vegetables,82,149,53,53,0,7,171,2,0.7,2.5,132.5,19.2,Tuesday,0,0,14,0,No Action,4.9,11.67,100.0
2026-05-12,REST002,Urban Spoon Bistro,P007,Bread,Bakery,92,0,45,45,0,5,42,1,1.2,3.0,135.0,19.2,Tuesday,0,0,12,30,Auto-Order,6.0,10.0,100.0
2026-05-12,REST002,Urban Spoon Bistro,P008,Salmon Fillet,Seafood,40,56,26,26,0,3,67,2,6.5,14.5,377.0,19.2,Tuesday,0,0,6,0,No Action,19.5,10.34,100.0
2026-05-12,REST002,Urban Spoon Bistro,P009,Avocado,Vegetables,76,0,31,31,0,4,41,2,1.5,4.2,130.2,19.2,Tuesday,0,0,7,12,Auto-Order,6.0,11.43,100.0
2026-05-12,REST002,Urban Spoon Bistro,P010,Pasta,Dry Goods,153,168,55,55,0,4,262,4,0.9,3.0,165.0,19.2,Tuesday,0,0,14,0,No Action,3.6,6.78,100.0
2026-05-13,REST002,Urban Spoon Bistro,P001,Chicken Breast,Meat,132,0,43,43,0,4,85,3,4.2,9.5,408.5,15.4,Wednesday,0,0,12,18,Auto-Order,16.8,8.51,100.0
2026-05-13,REST002,Urban Spoon Bistro,P002,Tomatoes,Vegetables,176,0,77,77,0,9,90,2,1.1,3.2,246.4,15.4,Wednesday,0,1,16,25,Auto-Order,9.9,10.47,100.0
